artists,occurrence,freqency
"John Dowland,Nicholas Phan,Ann Marie Morgan,Michael Leopold",2,0.008439
"Hespèrion XXI,Jordi Savall",2,0.008439
"Michael Praetorius,Viva-Voce",2,0.008439
"Josquin des Prez,Cappella Pratensis,Joshua Rifkin",2,0.008439
"Pierre de la Rue,Dominique Visse,Ensemble Clément Janequin",1,0.004219
"Orlande de Lassus,Ensemble Clément Janequin,Dominique Visse",2,0.008439
"Giovanni Pierluigi da Palestrina,Concerto Italiano,Rinaldo Alessandrini",2,0.008439
"Jacques Arcadelt,Laudantes Consort,Guy Janssens",2,0.008439
"Guillaume Dufay,Blue Heron,Scott Metcalfe",3,0.012658
"Giovanni Pierluigi da Palestrina,The Sixteen,Harry Christophers",2,0.008439
"Orlando Gibbons,University of California Chamber Chorus,John Butt",1,0.004219
"Jan Pieterszoon Sweelinck,Joseph Kelemen",2,0.008439
"Orlando Gibbons,The Rose Consort Of Viols",2,0.008439
"Johannes Ockeghem,The Hilliard Ensemble,Paul Hillier",2,0.008439
"Antoine Brumel,The Clerks' Group,Edward Wickham",2,0.008439
"Johannes Ockeghem,Capilla Flamenca",2,0.008439
"William Byrd,Parthenia / A Consort of Viols,Julianne Baird",2,0.008439
"Giovanni Gabrieli,His Majestys Sagbutts & Cornetts,Choir of King's College, Cambridge,Stephen Cleobury",2,0.008439
"Clément Janequin,Ensemble Clément Janequin,Dominique Visse",2,0.008439
"Carlo Gesualdo,Delitiæ Musicæ,Marco Longhini",2,0.008439
"Orlande de Lassus,Gallicantus,Gabriel Crouch",2,0.008439
"Gregorio Allegri,Tenebrae",2,0.008439
"William Byrd,Elizabeth Farr",2,0.008439
"Nicholas Ludford,Blue Heron,Scott Metcalfe",2,0.008439
"Carlo Gesualdo,Philippe Herreweghe,Collegium Vocale Gent",2,0.008439
"Thomas Tallis,Chapelle du Roi,Alistair Dixon",2,0.008439
"Orlande de Lassus,Collegium Vocale Gent,Philippe Herreweghe",2,0.008439
"Michael Praetorius,The New York Renaissance Band,Sally Logemann",2,0.008439
"Antoine Busnois,Speculum Ensemble",2,0.008439
"William Byrd,Ora Singers,Suzi Digby",2,0.008439
"Antoine Brumel,Studio de musique ancienne de Montréal,Christopher Jackson",2,0.008439
"Tomás Luis de Victoria,Tenebrae,Nigel Short",2,0.008439
"Christopher Tye,The Spirit of Gambo,Freek Borstlap",2,0.008439
"Christopher Tye,The Choir of Magdalen College, Oxford,Bill Ives",2,0.008439
"Paolo da Firenze,Karl-Ernst Schröder,Pedro Memelsdorff,Elisa Franzetti,Françoise Augustin,Mala Punica,Alessandro Carmignani,Tina Aagaard,Jane Achtman",2,0.008439
"Francisco de Peñalosa,Concentus Musicus Minnesota,Arthur Maud",2,0.008439
"Thomas Weelkes,Thomas Tomkins,Vox Luminis,Lionel Meunier",2,0.008439
"Jan Pieterszoon Sweelinck,Unknown,Cappella Amsterdam,Daniel Reuss",2,0.008439
"A Sei Voci,Bernard Fabre-Garrus,Maîtrise des Pays de Loire,Bertrand Lermaire",1,0.004219
"John Taverner,Christ Church Cathedral Choir, Oxford,Stephen Darlington",1,0.004219
"Philippe de Monte,Ensemble Freiberger Dom-Music,Chordae Freybergensis,Albrecht Koch",1,0.004219
"Jordi Savall",8,0.033755
"Pierre Attaingnant,Ronn McFarlane",1,0.004219
"Eduardo Paniagua",2,0.008439
"John Bull,Canadian Brass",1,0.004219
"Giles Farnaby,The Philip Jones Brass Ensemble",1,0.004219
"John Dowland,Hopkinson Smith",1,0.004219
"Anonymous,Diego Ortiz,Baltimore Consort",1,0.004219
"Francesco da Milano,Los Angeles Guitar Quartet",1,0.004219
"Cantiga",1,0.004219
"Anonymous,Hortus Musicus,Andres Mustonen",1,0.004219
"John Johnson,Sharon Isbin",1,0.004219
"Charles Mouton,Hopkinson Smith",1,0.004219
"Marin Marais,Gerald Stempfel,Thorsten Bleich",2,0.008439
"Henry VIII,The Philip Jones Brass Ensemble",2,0.008439
"Thomas Tallis,Imperial Brass,Johanni van Oostrum",1,0.004219
"Juan Román (C. M. Palacio),Jordi Savall,La Capella Reial De Catalunya,Hespèrion XXI",1,0.004219
"John Dowland,Thomas Morley,Paul O'Dette",1,0.004219
"Gaspar Sanz,Erik Bosgraaf,Izhar Elias,Alessandro Pianu",1,0.004219
"Francesco Corbetta,Erik Bosgraaf,Izhar Elias,Alessandro Pianu",1,0.004219
"Adrien Le Roy,Geneva Baroque Duo",1,0.004219
"Hopkinson Smith",4,0.016878
"Francesco Spinacino,Circa 1500",1,0.004219
"Anonymous,Circa 1500",1,0.004219
"Jordi Savall,Ton Koopman,Rolf Lislevand",3,0.012658
"Jakob Lindberg",1,0.004219
"Early Music Consort Of London",1,0.004219
"Tylman Susato,New London Consort,Philip Pickett",1,0.004219
"Johann Heinrich Schmelzer,Ricercar Consort,Philippe Pierlot,Sophie Gent,Maude Gratton",1,0.004219
"Marin Marais,Mieneke van der Velden,Glen Wilson",1,0.004219
"Pierre Attaingnant,Rossignol, La",1,0.004219
"Anonymous,Atrivm Mvsicæ de Madrid,Gregorio Paniagua",1,0.004219
"Nigel North",1,0.004219
"François Dufaut,Bertrand de Bacilly,Ensemble A Deux Violes Esgales",1,0.004219
"John Dowland,Joachim Held",1,0.004219
"Pierre Phalèse,Baltimore Consort",1,0.004219
"Giovanni Battista Fontana,Battalia",1,0.004219
"John Dowland,Nigel North",1,0.004219
"Matthew Locke,Jordi Savall,Le Concert Des Nations",1,0.004219
"Gaspar Sanz,Sam Piha,Martin Vishnik",1,0.004219
"Francesco Spinacino,Shirley Rumsey,Christopher Wilson",1,0.004219
"John Dowland,Paul O'Dette",1,0.004219
"Adriano Banchieri,The Philip Jones Brass Ensemble,Elgar Howarth",1,0.004219
"Cesare Negri,Baltimore Consort",1,0.004219
"Jordi Savall,Anonymous",2,0.008439
"Alonso Mudarra,Hopkinson Smith",1,0.004219
"Denis Gaultier,Bernhard Hofstötter",1,0.004219
"Gaspar Sanz,Hopkinson Smith",1,0.004219
"Pierre Francisque Caroubel,Le Poème Harmonique,Vincent Dumestre",1,0.004219
"Daniel Norcombe,The Newberry Consort,Paul O'Dette,Mary Springfels",1,0.004219
"William Byrd,The Newberry Consort,Mary Springfels",1,0.004219
"Jordi Savall,Tobias Hume",1,0.004219
"Traditional,Hespèrion XXI,David Mayroal,Haïg Sarikouyoumdjian,Jordi Savall,Viva Biancaluna Biffi",1,0.004219
"Lucas Ruiz de Ribayaz,Piffaro",1,0.004219
"Anonymous,Carmen Cano,Accentus Ensemble,Thomas Wimmer",1,0.004219
"Tradicional Andalusí,Eduardo Paniagua",1,0.004219
"Léonin,Tonus Peregrinus,Antony Pitts",1,0.004219
"Richard Sumarte,John Mark Rozendaal,David Schrader",1,0.004219
"The New York Renaissance Band",1,0.004219
"Laura Pudwell,Michael Praetorius,David Fallis,Alison Melville,Terry Mckenna,Paul Jenkins,John Pepper,Baltimore Consort",1,0.004219
"Anonymous,Baltimore Consort",1,0.004219
"Diego Ortiz,Jordi Savall",2,0.008439
"William Lawes,Fretwork",1,0.004219
"Jordi Savall,John Jenkins",1,0.004219
"John Jenkins,Fretwork",1,0.004219
"Henry VIII,Jon Banks",1,0.004219
"Anthony Holborne,Hespèrion XXI,Jordi Savall",1,0.004219
"Josquin des Prez,Shirley Rumsey",1,0.004219
"Giovanni Battista Vitali,Tragicomedia,Paul O'Dette",1,0.004219
"Johann Sebastian Bach,Ronn McFarlane",1,0.004219
"John Dowland,Francesca Torelli",1,0.004219
"Anonymous,Emily Rogers",1,0.004219
"Francesco da Milano,Christopher Wilson",1,0.004219
"John Dunstable,Tonus Peregrinus,Antony Pitts",1,0.004219
"Ennemond Gaultier,Hopkinson Smith",2,0.008439
"Agave Baroque",1,0.004219
"Diego Pisador,Los Angeles Guitar Quartet",1,0.004219
"J. Pell,John Pell",1,0.004219
"Anonymous,Musica Antiqua,Christian Mendoze",1,0.004219
"Antonio de Cabezón,Jordi Savall",1,0.004219
"John Dowland,Christoph Denoth",1,0.004219
"Tylman Susato,Lancing College Choir,Peter Davis,Neil Cox",1,0.004219
"Simone Molinaro,Konrad Ragossnig,Dieter Kirsch",1,0.004219
"John Renbourn",1,0.004219
"Silvius Leopold Weiss,Jakob Lindberg",1,0.004219
"Paul O'Dette",2,0.008439
"The Broadside Band,Deborah Roberts,John Potter",1,0.004219
"Anonym,Capella De La Torre,Katharina Bauml",1,0.004219
"Jean-Baptiste Lully,Christophe Rousset,Chœur De Chambre De Namur,Les Talens Lyriques",1,0.004219
"Johann Sebastian Bach,Sharon Isbin",1,0.004219
"Johann Sebastian Bach,Markus Tapio,Elina Mustonen",1,0.004219
"Giovanni Gabrieli,Taverner Players,Andrew Parrott",1,0.004219
"Rolf Lislevand",1,0.004219
"Jordi Savall,Gabriel",1,0.004219
"Tylman Susato,Musica Antiqua,Christian Mendoze",1,0.004219
"Robert de Visée,Rafael Andia",1,0.004219
"Antonio de Cabezón,Christopher Wilson",1,0.004219
"Anonymous,The Musicians of Swanne Alley",1,0.004219
"John Johnson,The Musicians of Swanne Alley",1,0.004219
"William Lawes,Richard Boothby",1,0.004219
"Pietro Foscarini,Christian Zimmermann",1,0.004219
"Jordi Savall,Francesco de la Torre",1,0.004219
"Guglielmo Ebreo,Capella De La Torre,Katharina Bauml",1,0.004219
"Melchior Neusidler,Paul O'Dette",2,0.008439
"Henry Purcell,Christopher Hogwood,Academy of Ancient Music",1,0.004219
"Giuseppe Torelli,Alison Balsom,Deutsche Kammerphilharmonie Bremen",1,0.004219
"Domenico da Piacenza,Ars Italica,Sigrid Lee,Francis Biggi,Marco Ferrari",1,0.004219
"Luis Venegas de Henestrosa,Andrew Lawrence-King,The Harp Consort",1,0.004219
"Arnold de Lantins,Ars Italica,Sigrid Lee,Francis Biggi,Marco Ferrari",1,0.004219
"Diego Ortiz,Piffaro",1,0.004219
"Anonymous,The Toronto Consort",1,0.004219
"Francis Cutting,Julian Bream",1,0.004219
"Chatham Baroque",1,0.004219
"Giacobbe Basevi Cervetto,Cassandra Luckhardt,Apollo Ensemble,David Rabinovich",1,0.004219
"Salomone Rossi,Boston Camerata,Joel Cohen",1,0.004219
"Anonymous,Ronn McFarlane,William Simms",1,0.004219
"John Johnson,Ronn McFarlane,William Simms",1,0.004219
"Andrew Lawrence-King",1,0.004219
"Adrian Le Roy,Ronn McFarlane",1,0.004219
"Oswald von Wolkenstein,The Newberry Consort",1,0.004219
"Edward Martin",48,0.202532
"Ken Fackler",1,0.004219
"Hans Neusidler,Trouvere Medieval Minstrels",1,0.004219
"Oswald von Wolkenstein,Capella De La Torre,Katharina Bauml",1,0.004219
"William Byrd,Parthenia / A Consort of Viols",1,0.004219
"Michael Praetorius,Schwerin Blechblaser-Collegium",1,0.004219
"Christopher Tye,The Rose Consort Of Viols,Clare Wilkinson",1,0.004219
"Anon. Troparium de Catania,Trouvere Medieval Minstrels",1,0.004219
"Ambrosius von Mailand,Amarcord",1,0.004219
"DER UNVERZAGTE,The Newberry Consort",1,0.004219
"Vera Kochanowsky",1,0.004219
"Matthias Weckmann,Fenice, La,Ricercar Consort",1,0.004219
"Luis de Narváez,José Akel",1,0.004219
"Michelangelo Galilei,Joachim Held",1,0.004219
"Crawford Young,Baude Cordier,Ferrara Ensemble",1,0.004219
"Christopher Simpson,John Dornenburg",1,0.004219
"Gaspar Sanz,Nigel North",1,0.004219
"David Tayler",23,0.097046
"Duo Chambure",16,0.067511
"Johann Gottfried Conradi,Edward Martin",13,0.054852
"David Kellner,Edward Martin",8,0.033755
"Edward Martin,Thomas Walker",17,0.071730
"Jacob Heringman",58,0.244726
"Da Roma Laurencini,James Akers",4,0.016878
"James Akers",2,0.008439
"Anonymous, French,James Akers",1,0.004219
"Anonymous,James Akers",2,0.008439
"Pomponio da Bologna,James Akers",1,0.004219
"John Dowland,James Akers",3,0.012658
"Jean-Baptiste Besard,James Akers",2,0.008439
"Stephen Wake",10,0.042194
"Anonymous,Paul O'Dette",13,0.054852
"Mr. Ascue,Paul O'Dette",1,0.004219
"Peter Philips,Paul O'Dette",2,0.008439
"William Byrd,Paul O'Dette",6,0.025316
"Philip Rosseter,Paul O'Dette",2,0.008439
"Johann Friedrich Meister,Musica Antiqua Köln",1,0.004219
"Alfonso X El Sabio,Jose Ferrero,Capilla Antigua de Chinchilla",1,0.004219
"Matthias Ank",1,0.004219
"Anonymous,Jose Ferrero,Capilla Antigua de Chinchilla",2,0.008439
"Anonymous,Francesco Landini,Unicorn Ensemble,Michael Posch",1,0.004219
"Hildegard von Bingen,Oxford Camerata,Jeremy Summerly",2,0.008439
"Richard I of England,Jose Ferrero,Capilla Antigua de Chinchilla",1,0.004219
"Anonymous,Unicorn Ensemble,Michael Posch",1,0.004219
"Guillaume de Machaut,Unicorn Ensemble,Michael Posch",1,0.004219
"Anonymous,Christoph Haas,Ensemble Cosmedin",1,0.004219
"Hildegard von Bingen,Christoph Haas,Ensemble Cosmedin",1,0.004219
"Anonymous,Schola Hungarica,Janka Szendrei,László Dobszay",1,0.004219
"Pérotin,Musica Ficta,Bo Holten",1,0.004219
"Richard I of England,Estampie,Graham Derrick",1,0.004219
"Jose Ferrero,Tannhauser,Capilla Antigua de Chinchilla",1,0.004219
"Henry Stoning,Estampie,Graham Derrick",1,0.004219
"Claude Gervaise,Estampie,Graham Derrick",1,0.004219
"Anonymous,Retrover Ensemble,Markus Tapio",1,0.004219
"Baptiste Romain",1,0.004219
"Marc Lewon,Neidhart von Reuental,Els Janssens-Vanmunster,Baptiste Romain",1,0.004219
"Berenguier de Palou,Maria Lafitte,Unicorn Ensemble,Oni Wytars Ensemble,Michael Posch",1,0.004219
"Giraut de Bornelh,Peter Rabanser,Unicorn Ensemble,Oni Wytars Ensemble,Michael Posch",1,0.004219
"Hildegard von Bingen,Jose Ferrero,Capilla Antigua de Chinchilla",1,0.004219
"Alfonso X El Sabio,Unicorn Ensemble",1,0.004219
"Ólafur Arnalds,South Iceland Chamber Choir",3,0.012658
"Brian Eno",1,0.004219
"David Arkenstone,Sam Cardon,Neal Acree,Clint Bajakian",1,0.004219
"Hans Zimmer,Benjamin Wallfisch",17,0.071730
"Bobby Tahouri",12,0.050633
"Clint Bajakian",1,0.004219
"Slow Dancing Society",2,0.008439
"Sam Hulick",2,0.008439
"Gaute Storaas,Bratislava Symphony Orchestra",3,0.012658
"Jonathan Geer",2,0.008439
"Bytheway-May",9,0.037975
"Great Pirate Music",1,0.004219
"Inkuyo",1,0.004219
"Freeman House",1,0.004219
"Freeman House & Katherine von Arx",2,0.008439
"Sounds Visual Ltd",1,0.004219
"Charmas",1,0.004219
"Czech Philharmonic Chamber Orchestra,Kuehn’s Mixed Choir",1,0.004219
"London Philharmonic Orchestra",1,0.004219
"Harajuku Nation",1,0.004219
"James Dooley",9,0.037975
"Trevor Jones",1,0.004219
"Stara Rzeka",1,0.004219
"Johnny Klimek,Tom Tykwer",4,0.016878
"Braxton Burks,Peter Hollens,Malukah,Tina Guo",1,0.004219
"Inon Zur,Aubrey Ashburn",1,0.004219
"Crouch End Festival Chorus,London Philharmonic Orchestra",3,0.012658
"Meadows at Night",3,0.012658
"An Dro,James Spalink",1,0.004219
"Immediate",4,0.016878
"Mike Reagan",3,0.012658
"Jerry Goldsmith",6,0.025316
"Doyle W. Donehoo",8,0.033755
"Benjamin S. Goldberg",2,0.008439
"Bryan Fusilier",2,0.008439
"Timothy Fehling",1,0.004219
"Rob Oxenbridge",1,0.004219
"Allen Constantine",2,0.008439
"Pat Joyce",1,0.004219
"Percival Schuttenbach,Marcin Przybyłowicz",17,0.071730
"Tengger Cavalry",2,0.008439
"Jode Steele,Gothic Storm",2,0.008439
"Butterfly Tea",1,0.004219
"Escape the Clouds",1,0.004219
"Marc Papeghin",1,0.004219
"Pontus Hultgren",2,0.008439
"Acherontic Dawn",1,0.004219
"Yugo Kanno",17,0.071730
"Gilead",2,0.008439
"Ryuichi Sakamoto",2,0.008439
"Anne Dudley",4,0.016878
"Raison D'être",1,0.004219
"Conan",2,0.008439
"Carl Orff,London Symphony Orchestra",2,0.008439
"Thomas Bergersen & Nick Phoenix,Thomas Bergersen,Two Steps from Hell,Nick Phoenix",1,0.004219
"Nick Phoenix,Thomas Bergersen,Two Steps from Hell",1,0.004219
"Bill Brown",10,0.042194
"Richard Hickox,Northern Sinfonia Of England,London Symphony Chorus",1,0.004219
"The City of Prague Philharmonic Orchestra",4,0.016878
"Paul Dinletir,Audiomachine",15,0.063291
"Video Games Live",2,0.008439
"Stuart Chatwood,Jennifer Chao",2,0.008439
"Thomas Bergersen",21,0.088608
"Zack Hemsey",5,0.021097
"Jo Blankenburg",2,0.008439
"Music Junkies",1,0.004219
"Cris Velasco,Mike Reagan",2,0.008439
"Veigar Margeirsson",2,0.008439
"Russell Brower,Matt Uelmen",1,0.004219
"Graeme Revell",1,0.004219
"Max Concors",1,0.004219
"Celestial Aeon Project",4,0.016878
"Marcin Przybyłowicz,Mikołaj Stroiński,AUKSO Orchestra,Wioletta Chodowicz",2,0.008439
"Sofa Sounds",3,0.012658
"Benjamin Wallfisch",3,0.012658
"Hampus Naeselius",4,0.016878
"Invadable Harmony,Roxane Genot,Fabrizio Brugnera",2,0.008439
"Morgan Nichol",2,0.008439
"Invadable Harmony,Blatt Siro",2,0.008439
"Lucas King",2,0.008439
"Fabrizio Brugnera,Roxane Genot",1,0.004219
"David Farnon,Ludwig van Beethoven",1,0.004219
"Pierre-Alexandre Monin",5,0.021097
"Alanna Crouch",2,0.008439
"Kelly Brouze",1,0.004219
"Fox Amoore",1,0.004219
"Jan Pouska,Roxane Genot",1,0.004219
"R. B. Castrioti,Péter Illényi",2,0.008439
"Amorphous Nature",2,0.008439
"Roxane Genot,Jan Pouska",1,0.004219
"Chiel Nugter",2,0.008439
"Remi Andre'",1,0.004219
"Enis Rotthoff",1,0.004219
"Note Only",1,0.004219
"Francesco Pirrone",1,0.004219
"Fation Çumani",1,0.004219
"Mafer Labastida,Corux",2,0.008439
"Alexander Proudlock",1,0.004219
"Daniel Diaz",1,0.004219
"George Strezov",1,0.004219
"Karen Biehl",20,0.084388
"Zac Tiessen,Julie Elven,Yoed Nir",1,0.004219
"Yaron Cohen,Yaroncmusic",1,0.004219
"Dutch Falconi",2,0.008439
"Marco Saviolo,Morgane Matteuzzi",1,0.004219
"Kreatura Obskura",1,0.004219
"Jeronimo Galecki,Jero Rest",1,0.004219
"Daniel Härtel",1,0.004219
"Gin Cooley",1,0.004219
"Jake Livingston",1,0.004219
"Lu Po",1,0.004219
"Fabrizio Brugnera",2,0.008439
"Roxane Genot,The Witchery",1,0.004219
"Corux",3,0.012658
"Auquid",1,0.004219
"Murat Sayginer",2,0.008439
"Raúl Sanz",1,0.004219
"Denis Turbide,Eldar Ibrahimovic",1,0.004219
"Daniel Lopez,Daniel Anthony Lopez,Tennis Gazelle",1,0.004219
"Alexander Quinteros",1,0.004219
"Paul Zambrano",1,0.004219
"The Seawolf,Runahild",1,0.004219
"Delasito Project",1,0.004219
"Cordelia,Daniel Dor",1,0.004219
"Rumpistol",1,0.004219
"Çağatay Kılıç",1,0.004219
"Yorgos Karagiannis",1,0.004219
"Atlas Wolf,Gabriel Monticello,Paul Mercer",1,0.004219
"Jordano Martinez,Olga Ilyashenko",1,0.004219
"Lil' Zani",2,0.008439
"Eve Martin",1,0.004219
"Alessandro Molinaro,Lordessence",1,0.004219
"nunQ",1,0.004219
"Leon Bor",1,0.004219
"Cepe,Ana Jiménez Díaz",1,0.004219
"The Twiolins",1,0.004219
"Alexei Surovykh",2,0.008439
"Hannah Victoria",1,0.004219
"Paul Colomb",1,0.004219
"ebunny",1,0.004219
"Oscar Simanski",1,0.004219
"Timofey Zelenski",1,0.004219
"Blue Crystal Star",1,0.004219
"Timofey Zelenski,Michael Jharkov",1,0.004219
"Mathieu Karsenti,Josh Doughty",1,0.004219
"Kevin Orbis",1,0.004219
"Psychevision",1,0.004219
"Remy Styrk",1,0.004219
"Piotr Czubin - Film Music",3,0.012658
"Roman Grygoriv & Illia Razumeiko",1,0.004219
"Ian Arber,Dave Rowntree",1,0.004219
"CNJR,Christopher Richards",1,0.004219
"Andrei Poliakov",1,0.004219
"TeaForOne",1,0.004219
"Dan Schrage",1,0.004219
"Alien Orchestra",1,0.004219
"Angel Kunev,Fire Haste Music",1,0.004219
"SUNRO",1,0.004219
"Starfire",1,0.004219
"Wivajoy",1,0.004219
"Timothy A. Helisek,Moscow Bow Tie Choir,Moscow Bow Tie Orchestra,Vladimir Podgoretsky",1,0.004219
"Maciej Sadowski",1,0.004219
"Fabrizio Brugnera,Brugner Brokk",1,0.004219
"Atlas Wolf,Paul Mercer",1,0.004219
"Anastasios Tsambazis",1,0.004219
"Robin Appelqvist",1,0.004219
"Philleann",1,0.004219
"Francesco Marzola",1,0.004219
"Emil Cambal,Juraj Cambal,Groovestudio",1,0.004219
"Ian Chen",1,0.004219
"Niklas Wagner,TMS Sports",5,0.021097
"Carolyn Barela",1,0.004219
"The Witchery",1,0.004219
"Elitsa Alexandrova,Jesper Kyd,Assassin's Creed",3,0.012658
"Cris Velasco,Sascha Dikiciyan,Cris Velasco & Sascha Dikiciyan",2,0.008439
"Atticus Ross",2,0.008439
"Bear McCreary,Raya Yarbrough",1,0.004219
"Aram Mandossian",1,0.004219
"Piotr Musial",2,0.008439
"Hans Zimmer,Lisa Gerrard,Gavin Greenaway",1,0.004219
"James Horner,Simon Franglen,James Horner, Simon Franglen",11,0.046414
"Anime Kei",1,0.004219
"John Ottman",5,0.021097
"Icon",1,0.004219
"Dario Marianelli",13,0.054852
"Tina Guo",1,0.004219
"Bliss",1,0.004219
"Michael Kamen",1,0.004219
"Scott Jones",1,0.004219
"Daniel Heath",2,0.008439
"Scoring Helsinki",1,0.004219
"Dominik Morgenroth, Daniel Pharos",3,0.012658
"Iva Davies,Christopher Gordon,Richard Tognetti",1,0.004219
"The Creative Assembly",1,0.004219
"Austin Wintory,Peter Hollens",1,0.004219
"Samuel Kim",1,0.004219
"Gregor F. Narholz,Budapest Film Orchestra,Nao Sato",3,0.012658
"Yasuharu Takanashi",2,0.008439
"Claude Lamothe",2,0.008439
"Honor Roll Music",2,0.008439
"Music That Will Make You Cry",2,0.008439
"Dario Marianelli,Jack Liebeck,Benjamin Wallfisch",2,0.008439
"Inon Zur,Lyris String Quartet",1,0.004219
"Hans Zimmer,Richard Harvey",5,0.021097
"Kat Epple",1,0.004219
"David Johanns",1,0.004219
"Timothy Vajda",1,0.004219
"Tom Tykwer, Johnny Klimek, Reinhold Heil,Tom Tykwer,Johnny Klimek,Reinhold Heil,Gabriel Mounsey",1,0.004219
"Max Richter",6,0.025316
"Greg Haines",3,0.012658
"Russel Brower,Myrra Malmberg,Orphei Drängar,MOD",1,0.004219
"Timothy Williams",2,0.008439
"Jerry Goldsmith,Orchestra",1,0.004219
"Ida Maria",1,0.004219
"Erik Ekholm",3,0.012658
"Mike Reagan,Cris Velasco",2,0.008439
"Krale",1,0.004219
"Sarah Schachner,Jesper Kyd,Assassin's Creed",2,0.008439
"Russell Brower,Neal Acree",2,0.008439
"Joe Henson,Alexis Smith,Assassin's Creed",2,0.008439
"Cluster Buster",1,0.004219
"Starcadian",1,0.004219
"Le Matos",1,0.004219
"Rachel Portman",3,0.012658
"Soundcritters",4,0.016878
"Masafumi Takada",3,0.012658
"Joel Corelitz",2,0.008439
"Keith Power",1,0.004219
"Die Verbannten Kinder Evas",9,0.037975
"Klaus Badelt",2,0.008439
"Maxi Göthling",2,0.008439
"Danny Elfman,Russell Shaw",7,0.029536
"Brian Eno,Jon Hopkins,Leo Abrahams",1,0.004219
"Tom Tykwer, Johnny Klimek, Reinhold Heil,Tom Tykwer,Johnny Klimek,Reinhold Heil",4,0.016878
"Kaveh Cohen,Michael Nielsen,Angèle Dubeau,La Pietà",2,0.008439
"Bright Sheng,Yo-Yo Ma",1,0.004219
"Nils Frahm",4,0.016878
"Brighter Note",1,0.004219
"English Chamber Orchestra,Benjamin Wallfisch",1,0.004219
"The Evolved",1,0.004219
"Luke Atencio",4,0.016878
"Charlie Mole,Alastair King,The Chamber Orchestra Of London",1,0.004219
"Hans Zimmer,Joshua Bell,Nick Glennie-Smith",2,0.008439
"Neal Acree,Jason Hayes",2,0.008439
"Tokyo City Philharmonic Orchestra,Kansai Philharmonic Orchestra,Daisuke Soga,Joe Hisaishi",1,0.004219
"John Powell,Gavin Greenaway",1,0.004219
"Naoshi Mizuta",1,0.004219
"Yasunori Mitsuda",2,0.008439
"Martin Tillman,Isidore Godfrey",1,0.004219
"岩﨑 英則",1,0.004219
"Hans Zimmer,Geoff Zanelli,Blake Neely",1,0.004219
"London Metropolitan Orchestra,Michael Kamen,Maire Brennan,Zoe Kamen,John Anderson,Dave Lee,Julie Andrews",1,0.004219
"Thomas Newman,Nikolaj Bloch",1,0.004219
"Trevor Rabin",1,0.004219
"Philip Glass,Burkhard Dallwitz",1,0.004219
"The City of Prague Philharmonic Orchestra,Tara Clark",1,0.004219
"Wojciech Kilar,Orchestre Philharmonique National de Pologne",1,0.004219
"Dario Marianelli,Jean-Yves Thibaudet",1,0.004219
"Giles Lamb,Mairi Campbell,Peter Nicholson,Guido De Groot",1,0.004219
"Cinescore",1,0.004219
