artists,occurrence,freqency
"Jack Harlow,Lil Wayne",1,0.038462
"Lil Durk,Morgan Wallen",1,0.038462
"Lil Baby",1,0.038462
"Post Malone,SZA",1,0.038462
"Post Malone,Roddy Ricch",1,0.038462
"Jack Harlow,Big Sean",1,0.038462
"G-Eazy",1,0.038462
"Chance Peña",2,0.076923
"Taylor Swift,Phoebe Bridgers",1,0.038462
"Noah Kahan,Brandi Carlile",1,0.038462
"Bayker Blankenship",1,0.038462
"Blood Orange",1,0.038462
"Pink Sweat$",1,0.038462
"Khalid,Summer Walker",1,0.038462
"Novo Amor",2,0.076923
"Montell Fish",2,0.076923
"girl in red",1,0.038462
"LAUNDRY DAY",1,0.038462
"Daniel Nunnelee",1,0.038462
"Edith Whiskers",1,0.038462
"ODIE",1,0.038462
"Chris Lanzon",1,0.038462
"d4vd",2,0.076923
"Ice Spice,Central Cee",1,0.038462
"Bryant Barnes",1,0.038462
"DJ Khaled,Drake",1,0.038462
"Big Thief",1,0.038462
"Paige Fish,Landon Boyce",1,0.038462
"JVKE,Nick Jonas",1,0.038462
"Jordan Adetunji,Kehlani",1,0.038462
"Justin Bieber,Khalid",1,0.038462
"Justin Bieber,Dominic Fike",1,0.038462
"Milli Vanilli",1,0.038462
"Khalid,6LACK,Ty Dolla $ign",1,0.038462
"Zalione",1,0.038462
"Paige Fish",1,0.038462
"Taylor Swift,The Chicks",1,0.038462
"The Nude Party",1,0.038462
"RAYE",1,0.038462
"Lizzy McAlpine,FINNEAS",1,0.038462
"salvia palth",1,0.038462
"sombr",1,0.038462
"Dream, Ivory",1,0.038462
"Nick Jonas,Tove Lo",1,0.038462
"Spin Doctors",1,0.038462
"Blues Traveler",1,0.038462
"Gin Blossoms",5,0.192308
"Collective Soul",4,0.153846
"Duncan Sheik",1,0.038462
"Dave Matthews Band",3,0.115385
"Lenny Kravitz",3,0.115385
"Cracker",1,0.038462
"Local H",1,0.038462
"Alice In Chains",1,0.038462
"R.E.M.",7,0.269231
"Blue October",1,0.038462
"Stone Temple Pilots",3,0.115385
"Temple Of The Dog",1,0.038462
"Stroke 9",1,0.038462
"Hinder",1,0.038462
"OMC",1,0.038462
"Santana,Rob Thomas",1,0.038462
"Five For Fighting",1,0.038462
"Bush",3,0.115385
"Paula Cole",1,0.038462
"Los Lonely Boys",1,0.038462
"Blind Melon",1,0.038462
"Better Than Ezra",1,0.038462
"Santana,Michelle Branch,The Wreckers",1,0.038462
"Crossfade",1,0.038462
"Chad Kroeger,Josey Scott",1,0.038462
"No Doubt,Lady Saw",1,0.038462
"Dido",1,0.038462
"The Wallflowers",1,0.038462
"EMF",1,0.038462
"Jesus Jones",1,0.038462
"Del Amitri",1,0.038462
