tracks,occurrence,freqency
"Occlusion",1,0.005988
"Lost (Prologue)",1,0.005988
"Beacon Beach",1,0.005988
"Against the Rocks",1,0.005988
"Cleanslate",1,0.005988
"Alsos",1,0.005988
"Cold Comfort",1,0.005988
"Lantern",1,0.005988
"Argonaut",1,0.005988
"Against the Waves",1,0.005988
"Kanaloa",1,0.005988
"Dead Light",1,0.005988
"Catchpole Station",1,0.005988
"From the Leads",1,0.005988
"Argonaut Atalanta",1,0.005988
"Days Past",3,0.017964
"Vignette: Corruption",1,0.005988
"Jay",1,0.005988
"Detroit",1,0.005988
"Inquiry",1,0.005988
"Adrift",2,0.011976
"The New Formation",1,0.005988
"Submerciful",2,0.011976
"Puzzle",1,0.005988
"Formations",1,0.005988
"Legend",2,0.011976
"Forgotten",2,0.011976
"Knowledge",1,0.005988
"Pressure",1,0.005988
"Coalition Mission",1,0.005988
"The Cloud",1,0.005988
"Clockwise Operetta",1,0.005988
"The Black Cap Brotherhood Theme",1,0.005988
"Portabellohead",1,0.005988
"HELO-73",2,0.011976
"Love Theme",2,0.011976
"Sleeping Dragon",1,0.005988
"Abyss",2,0.011976
"Blastoid",1,0.005988
"Kiss of Death",1,0.005988
"Elena's Sound-World",1,0.005988
"Just Monika.",2,0.011976
"Absence of Paradox",1,0.005988
"Transmission 01",1,0.005988
"Death Stranding",3,0.017964
"High Rise",1,0.005988
"Low Fog",4,0.023952
"Space Cruise (Title)",1,0.005988
"Civil (Explore)",1,0.005988
"Rockmen (Explore)",1,0.005988
"Mantis (Explore)",1,0.005988
"Engi (Explore)",1,0.005988
"Colonial (Explore)",1,0.005988
"Wasteland (Explore)",2,0.011976
"Zoltan (Explore)",1,0.005988
"Mantis (Battle)",1,0.005988
"Colonial (Battle)",1,0.005988
"Zoltan (Battle)",1,0.005988
"Resurrections",1,0.005988
"Wallachia 1455",1,0.005988
"Lisa of Lupu",1,0.005988
"Flock",2,0.011976
"The Gauntlet",2,0.011976
"Cult of the Zealous",1,0.005988
"Cascades",1,0.005988
"Lakeward",1,0.005988
"Relay",1,0.005988
"Age",1,0.005988
"Wisdoms Tragedy",1,0.005988
"Seeds of the Crown",2,0.011976
"The Midnight Wood",1,0.005988
"Gaol in the Deep",2,0.011976
"The Resonant Canyon",3,0.017964
"Stasis Awakening",2,0.011976
"The Winding Ridge",1,0.005988
"The Refiners Fire",1,0.005988
"The Abyss",3,0.017964
"The Heirloom",1,0.005988
"Ties That Bind",2,0.011976
"R&D",2,0.011976
"Horror",6,0.035928
"A Curved Blade",4,0.023952
"Ossuary",3,0.017964
"Intro - Portam Ad Inferno",3,0.017964
"Vantage",1,0.005988
"Voces Ignotas",3,0.017964
"Exploration: Neutral - Neutron Star",1,0.005988
"Exploration: Neutral - Hypernova",1,0.005988
"Exploration: Neutral - Thorne-Żytkow Object",1,0.005988
"Exploration: Neutral - The Ring Nebula",2,0.011976
"Exploration: Federal Space - Anlave",2,0.011976
"Exploration: Imperial Space - Delta Phoenicis",1,0.005988
"Exploration: Imperial Space - Liabeze",1,0.005988
"Exploration: Allied Space - Alioth",1,0.005988
"Exploration: Allied Space - Gateway",1,0.005988
"Exploration: Allied Space - Anayol",1,0.005988
"The Wards",1,0.005988
"Seele III",1,0.005988
"Queen",1,0.005988
"Seele I",1,0.005988
"Seele II",1,0.005988
"Seele IV",1,0.005988
"Android A",1,0.005988
"Seele VI",1,0.005988
"Seele VII",1,0.005988
"Seele VIII",1,0.005988
"Seele IX",1,0.005988
"Nocturnina",1,0.005988
"The Far Reaches",1,0.005988
"The Old Speech",1,0.005988
"Astral Invocation",1,0.005988
"Entombed",1,0.005988
"Dragon With No Tongue",1,0.005988
"Initial Spark",1,0.005988
"Consultant Engineer",1,0.005988
"Occult Synth",1,0.005988
"Social Engineering",1,0.005988
"In Love with Human Beings",1,0.005988
"Twisted Canyon",3,0.017964
"Shivers",2,0.011976
"Labyrinth Summons",2,0.011976
"The Root Cellar",1,0.005988
"Goblin Grotto",1,0.005988
"Sticky Sewers",1,0.005988
"Creepy Crypt",1,0.005988
"Off The Beat And Path",1,0.005988
"The Laboratory",1,0.005988
"Twisted Tower",1,0.005988
"The Wizard",1,0.005988
"Crimson Door",1,0.005988
"Harbored Souls",1,0.005988
"Freaks",1,0.005988
"The Fog Rolls In",1,0.005988
"Midnight Dreary",1,0.005988
"Visitors in the Night",1,0.005988
"The Asylum",1,0.005988
"Witch's Coven",1,0.005988
"Ritual of Summoning",1,0.005988
"Cold Corridors",1,0.005988
"Let Me Kiss You",2,0.011976
"Lost",3,0.017964
"Lost Souls",1,0.005988
"Tree of Whispers",1,0.005988
"Wayward Souls",1,0.005988
"Flesh Eating Zombies",1,0.005988
"Chance Encounter",1,0.005988
"Unlight",1,0.005988
"Crynet, Shoot Him Down!",1,0.005988
"Queen of the Forest",2,0.011976
"Queen of Roses: Awakening",1,0.005988
"Security Check",1,0.005988
"Exiled",3,0.017964
"What Lies Behind: In the Dark",2,0.011976
"Eye of the Storm",5,0.029940
"Fire Prelude",2,0.011976
"Lady's Revenge: Twisted Vines",1,0.005988
"Struggle and Strife",1,0.005988
"Town in Chaos",3,0.017964
"Still on Fire",1,0.005988
"The Blasted Heath",3,0.017964
"In Temeria",5,0.029940
"Wolves",5,0.029940
"Prepare For Battle!",3,0.017964
"Night Crawlers",2,0.011976
"Another Round For Everyone",3,0.017964
"The Mandragora",2,0.011976
"Drums in The Sun-Ring (feat. Circle Percussion) - Part 4 - Secrets Of The Earth",3,0.017964
"Brightlodge Battle: Defend the Town",3,0.017964
"Brightlodge Battle: Pinnacle",2,0.011976
"荒野を統べる主たち",1,0.005988
"古代樹の森: 小型モンスター",1,0.005988
"作戦会議2 ～ 緊迫",2,0.011976
"Taiko Drumming",1,0.005988
"The Anvil of Crom (From Conan the Barbarian) [feat. Larry Hopkins]",1,0.005988
"Raptor Hunt",1,0.005988
"Threat",1,0.005988
"A Storm Approaches",2,0.011976
"Containment Breach",1,0.005988
"The Last Array",1,0.005988
"The BattleScene I",3,0.017964
"Falling Bridge",1,0.005988
"Legends of Azeroth (Main Title)",1,0.005988
"Blood in the Foyada",3,0.017964
"Sheer Courage",1,0.005988
"Magma Titan",1,0.005988
"HammerTime",1,0.005988
"Hornbug",1,0.005988
"Escape with the Memory of the Forest",1,0.005988
"Our Heroes Stamp out Dissonance",1,0.005988
"Human Resource Violations",2,0.011976
"Pink Slip Protocol",2,0.011976
"Fae Tales: They Are Watching",1,0.005988
"The Legs Are Gone",5,0.029940
"Fae Tales: Closing In",1,0.005988
"Murder In Urbino",3,0.017964
"What Lies Behind: Open the Door",1,0.005988
"Soup and Leaflets - Bonus Track",2,0.011976
"Miner Problem",5,0.029940
"Lonely Planet",4,0.023952
"London Will Soon Be Rid of Your Chaos",3,0.017964
"Fate Calls",3,0.017964
"Mother's Favorite",3,0.017964
"Epilogue",5,0.029940
"Darkest Child",3,0.017964
"Atrus' Theme",2,0.011976
"Something Wicked: Awakening",1,0.005988
"Seriola Lalandi",1,0.005988
"Sanctum I",1,0.005988
"Awake",4,0.023952
"Unbroken Road",4,0.023952
"Road to Eternity (Ending Credits)",4,0.023952
"Heaven Was Not Named",1,0.005988
"Moving the Sky",1,0.005988
"Wind Guide You",3,0.017964
"Lullaby of the Giants",4,0.023952
"The Leap",3,0.017964
"Deep Field: Cathedral of Reason",1,0.005988
"Horizon on an Endless Ocean",1,0.005988
"Adrift on the Edge of Interstellar Clouds",1,0.005988
"jafnan",1,0.005988
"Groundbreaker",2,0.011976
"Sinai Desert",2,0.011976
"Leaving Sura",2,0.011976
"Cena Libera",2,0.011976
"Ludus Envy",2,0.011976
"Batti On A Roll",2,0.011976
"Demonstration",2,0.011976
"The Beauty of the City",2,0.011976
"Trap The Worm",2,0.011976
"The Golden Path",2,0.011976
"The Desert Journey",3,0.017964
"Obsidian Beats",2,0.011976
"The Fourth Age of Sand",2,0.011976
"Saranghi Breaks - Ambient Mix",2,0.011976
"Harem Bizarre - Ambient Mix",2,0.011976
"Labess",2,0.011976
"Rabat",2,0.011976
"Slow",2,0.011976
"Relic",2,0.011976
"Shatakhi Dzernapar",2,0.011976
"Alla",2,0.011976
"Immortal Egypt",2,0.011976
"Desert",4,0.023952
"Cursed by Beauty",3,0.017964
"Dune Storm",2,0.011976
"Coconino",2,0.011976
"Band of Explorers",3,0.017964
"Dusty Strings",2,0.011976
"The Feeling Begins",3,0.017964
"Exploring the Mine",2,0.011976
"探索からの帰還",2,0.011976
"Rite of Spring, Part II (The Sacrifice): Introduction",1,0.005988
"The Trade Routes - Rovin Clans Theme",2,0.011976
"ガジャブーの住処にて",1,0.005988
"Morbid Imagination",2,0.011976
"Telegram",1,0.005988
"Procession",2,0.011976
"Air Prelude",3,0.017964
"Long Note Three",5,0.029940
"Long Note One",4,0.023952
"Long Note Two",5,0.029940
"Blood And Wine",6,0.035928
"Goodbye Brother",2,0.011976
"Land of Strangers",5,0.029940
"Morke",1,0.005988
"Silent Messenger",1,0.005988
"Antennaria",2,0.011976
"End Titles",2,0.011976
"First Frost and the Approaching Winter",1,0.005988
"Berh Ehn Confession",1,0.005988
"The Moment Before You Fall Asleep",1,0.005988
"Saivon Kimallus",1,0.005988
"Come Ruin and Rapture",1,0.005988
"Eyes of the Unknown",1,0.005988
"The Iron Water",1,0.005988
"Zablejalo Mi Agance",2,0.011976
"Chris & Rose (Love Theme)",1,0.005988
"Under Giant Trees",2,0.011976
"Twin Peaks Theme - Instrumental",1,0.005988
"Laura Palmer's Theme - Instrumental",1,0.005988
"Bær",1,0.005988
"The Deer",3,0.017964
"The House",2,0.011976
"Meet the Help",2,0.011976
"Hypnosis",5,0.029940
"Finding the Pattern",2,0.011976
"Snowfall (Intro)",2,0.011976
"January",1,0.005988
"Beyond Hill And Dale...",3,0.017964
"King Bran's Final Voyage",3,0.017964
"The Vagabond",4,0.023952
"Farewell, Old Friend",1,0.005988
"Family Matters",3,0.017964
"When No Man Has Gone Before",4,0.023952
"The Ghost Piper of an Allt Mor",1,0.005988
"Many Mothers",2,0.011976
"Nocturne - From TRON: Legacy/Score",1,0.005988
"A Brief Respite - Camp Theme",3,0.017964
"Minn Kona",3,0.017964
"Kingdom of Burmecia",1,0.005988
"Expanding Area",4,0.023952
"Roving Dunes",3,0.017964
"Stone Pillars",3,0.017964
"Seifreida",1,0.005988
"Clouds Besiege What You Remain",2,0.011976
"Shivering Soldier",3,0.017964
"The Tide",4,0.023952
"The Alchemist",4,0.023952
"Ossuary 6 - Air",5,0.029940
"Bloody Roots",2,0.011976
"Valley Of The Blinding Mist",1,0.005988
"Forgetful Forest",2,0.011976
"Where Is The Knife",1,0.005988
"The Last Walk",4,0.023952
"The Unassuming Evil Docks",4,0.023952
"Prologi",1,0.005988
"Ensimmäinen Kosketus",2,0.011976
"Perhe",1,0.005988
"Rata Novus",3,0.017964
"Making Your Way Home",1,0.005988
"War for the Soul of Our People",1,0.005988
"I'm Trevor Belmont",1,0.005988
"Shards of the Exodar",2,0.011976
"Evil's Soft First Touches",3,0.017964
"Thunderbird",2,0.011976
"Path of the Godwoken - Cello Version",3,0.017964
"The Hive",2,0.011976
"Emerald Vale",3,0.017964
"Tartarus",4,0.023952
"Les Mémoires Blessées",4,0.023952
"Plague Tale",1,0.005988
"Northern Ballad",1,0.005988
"Long, Long Time Ago",5,0.029940
"The Swarms of Hades",1,0.005988
"The Last Flame",1,0.005988
"The Shepherd",1,0.005988
"Sea Dogs",4,0.023952
"Death Is Upon Us",4,0.023952
"Eyes Wide Open",4,0.023952
"coffin",2,0.011976
"The Foothills",2,0.011976
"The Featherlands",2,0.011976
"Goetia",1,0.005988
"Prosperity",3,0.017964
"Another World",3,0.017964
"Dance Of Deception",1,0.005988
"Miri's Magic Dance",1,0.005988
"Dulcis Amor",2,0.011976
"Egredimini",2,0.011976
"Dance of the Satyrs",2,0.011976
"Ég felé",2,0.011976
"Angevin B",2,0.011976
"Dictamen",1,0.005988
"The Day is Past and Gone (Variations), Extended",1,0.005988
"Iđitguovssu - Dawn Light",1,0.005988
"Kaa-Khem",1,0.005988
"Eanáir",2,0.011976
"Title Screen",1,0.005988
"Go Back Whence You Came",3,0.017964
"Dead Man's Party",3,0.017964
"The Temple Of Lilvani",2,0.011976
"France (The Medieval Era)",4,0.023952
"How Amusing!",2,0.011976
"A Settlement in the Red Bluffs",2,0.011976
"Enveloped in Kindness",1,0.005988
"Scarlet Raven",2,0.011976
"Slaughtered Lamb",2,0.011976
"Thunderbrew",2,0.011976
"Grunts' Place",1,0.005988
"The Specialist",3,0.017964
"With Garners Full of Grain",2,0.011976
"Caro's Song - Instrumental",2,0.011976
"Winged Fury",1,0.005988
"The Nature of Evil",1,0.005988
"A Liar and a Thief",1,0.005988
"Smaug - Extended Version",1,0.005988
"Black Phoenix",1,0.005988
"On Dark Wings",1,0.005988
"The White Flame",1,0.005988
"Arabian Nights (From Aladdin)",1,0.005988
"Enchanted Palace",1,0.005988
"Dil Gaya",1,0.005988
"Ancient Wind",1,0.005988
"The Big Ship",1,0.005988
"Kingdom of Sands",1,0.005988
"Harvest Dance",1,0.005988
"Gates of Arabia",1,0.005988
"Sailing to the Underworld",1,0.005988
"Garden of Gods",1,0.005988
"Sahara",2,0.011976
"Infinity",1,0.005988
"Sandstorm",1,0.005988
"Burning Sun",1,0.005988
"Arabian Merchants",1,0.005988
"Cunning Mirage",1,0.005988
"Carpet Chase",1,0.005988
"The Fire Within",1,0.005988
"Marco Polo",2,0.011976
"A Man's Journey",1,0.005988
"Agrabah Marketplace",1,0.005988
"Desert Mermaids(Bonus)",1,0.005988
"Marsh of Reeds",1,0.005988
"The Dunes",1,0.005988
"Sufi Whirling (Dervish Dance)",1,0.005988
"Kedi",1,0.005988
"Desert Traces",1,0.005988
"The Prince Of Persia - From Prince of Persia: The Sands of Time/Score",1,0.005988
"Valar Morghulis",1,0.005988
"Tavern 03",1,0.005988
"Call of the Desert, Pt. I",1,0.005988
"Journey Through the Desert - From Prince of Persia: The Sands of Time/Score",1,0.005988
"Desert of the Sand Elves",1,0.005988
"Unwavering",2,0.011976
"Sursum Corda in Beirut",1,0.005988
"To Jerusalem",1,0.005988
"Eastern Falvours",1,0.005988
"Cave of Wonders",1,0.005988
"Arabian Night",1,0.005988
"Love In The Eyes",1,0.005988
"Jafar",1,0.005988
"Haunting Desert",2,0.011976
"To Vaes Dothrak",1,0.005988
"Ibelin",1,0.005988
"Centuries of Sand",1,0.005988
"Desert Merchants",1,0.005988
"Out There",2,0.011976
"Ghosts of the Red Sand",1,0.005988
"Wandering",1,0.005988
"New Dawn",1,0.005988
"Ancient Gods",1,0.005988
"Doppelganger Lieutenant",1,0.005988
"Egypt (The Medieval Era)",1,0.005988
"Agrabah",1,0.005988
"Sandstone Cliffs",1,0.005988
"Devotion",2,0.011976
"The Persian Raider",1,0.005988
"The Betrayal of Set",1,0.005988
"Song of Sheherazade",1,0.005988
"Eastern Path",1,0.005988
"A Half Remembered Dream (Jesse Klein Edit)",1,0.005988
"Tales of the Lost Queen",1,0.005988
"Kham",1,0.005988
"Immortality",1,0.005988
"Bow to the Ennead",1,0.005988
"Journey on the Nile",1,0.005988
"Between Two Worlds",1,0.005988
"Echoes of the Mediterranean",1,0.005988
"Horus",1,0.005988
"Elvas",1,0.005988
"Breaking In",4,0.023952
"Far from Lifeless",1,0.005988
"Theme from Sinbad",1,0.005988
"Remember My Name",1,0.005988
"Princess Jasmine",1,0.005988
"Blynka's Temper",2,0.011976
"Mahir",1,0.005988
"The Red Dunes",1,0.005988
"Avinu Malkeinu",1,0.005988
"Invocation (Ancient Egyptian Melody)",1,0.005988
"The Cogs",1,0.005988
"Foreign Docks",1,0.005988
"Kallamehr",1,0.005988
"Abandoned Village / Lament for the Lost",1,0.005988
"Aetherreach",1,0.005988
"Desert Secrets",1,0.005988
"Messing at the Sukh (Bonus Track)",1,0.005988
"Leto And Ghanima",1,0.005988
"Slay the Serpent",3,0.017964
"Egypt",1,0.005988
"Barbarian Queen",1,0.005988
"Saga of Stone",1,0.005988
"Brother Wolf",1,0.005988
"Babylon (Middle East Ancient Theme)",1,0.005988
"Dhaarese Harbour",1,0.005988
"Travelling The Wasteland",1,0.005988
"Mysteries Of The Sands",1,0.005988
"Evoke",1,0.005988
"Golden Belly Dance",1,0.005988
"Executioner",1,0.005988
"Gnossienne No.1",1,0.005988
"Son of the Hawk",1,0.005988
"Saraab",1,0.005988
"Desert Magic",1,0.005988
"Augur of Malice",1,0.005988
"Tyr",2,0.011976
"UruR",1,0.005988
"MannaR: Liv",1,0.005988
"Raido",1,0.005988
"Pertho",1,0.005988
"Odal",2,0.011976
"Wunjo",1,0.005988
"Runaljod",1,0.005988
"Rotlaust Tre Fell",1,0.005988
"Fehu",1,0.005988
"NaudiR",1,0.005988
"EhwaR",3,0.017964
"IwaR",2,0.011976
"IngwaR",2,0.011976
"Gibu",1,0.005988
"Solringen",1,0.005988
"Hagall",1,0.005988
"Herr Mannelig",1,0.005988
"Unleash the Drakar",6,0.035928
"Ragnar's Ride",5,0.029940
"The Jabari",2,0.011976
"Waterfall Fight",1,0.005988
"The Great Mound Battle",1,0.005988
"The Jabari Pt II",2,0.011976
"Sky of Our Ancestors",1,0.005988
"Chant Of The Awakening",1,0.005988
"Path of the Giants",3,0.017964
"Bantha Track",3,0.017964
"Head Rush",2,0.011976
"Quintessa",1,0.005988
"Ben Gardner's Boat",1,0.005988
"Quint's Tale",1,0.005988
"Owen You Nothing",1,0.005988
"In the Jungle - From Raiders of the Lost Ark/Score",2,0.011976
"Loot",1,0.005988
"虎視 -Hide a breath-",1,0.005988
"陸珊瑚の台地: 小型モンスター",1,0.005988
"The Municipal Dome",1,0.005988
"First Crash-Landing",1,0.005988
"Small, but Dangerous",1,0.005988
"Escape!",1,0.005988
"Containment Failure",2,0.011976
"Cinder Skies",2,0.011976
"Sunken Crypt",1,0.005988
"Garde Tum",1,0.005988
"Journey's End",2,0.011976
"Tombs",1,0.005988
"Monastery",1,0.005988
"Old Sewers",2,0.011976
"Champions of the Just",3,0.017964
"The Cenobites",1,0.005988
"El Temple de Los Abanicos",1,0.005988
"Camelot in Flames",1,0.005988
"Gramr",1,0.005988
"The Frozen North",1,0.005988
"Old Tunnels",2,0.011976
"Prepare the Stage of Night",1,0.005988
"Dark Garden",1,0.005988
"Eternal City",1,0.005988
"Old Castle",1,0.005988
"The Nomai",1,0.005988
"Dark Bramble",1,0.005988
"Humanity's Cradle",2,0.011976
"Wilt Beauty",3,0.017964
"Cerrigar",1,0.005988
"The Colors of Underdark",1,0.005988
"Scadu Altus",1,0.005988
"The Lonely Road",1,0.005988
"Elder Spirit",1,0.005988
"Winterhold",1,0.005988
"Clans of Ulaid",1,0.005988
"The White Stallion",1,0.005988
"Hewn from Mythic Stone",1,0.005988
"Dance with the Trees",1,0.005988
"Song of the Sea",1,0.005988
"The Water of Life",1,0.005988
"Scarborough Fair (Cello & Guitar)",1,0.005988
"Moonlight Kiss",1,0.005988
"Rowancath",1,0.005988
"The Realm of the Fallen King",1,0.005988
"Cláirseach",1,0.005988
"Eternal Dream",1,0.005988
"Spirit of the Wild",1,0.005988
"Walking with the Ancestors",1,0.005988
"Fairy Magic",1,0.005988
"The Boar King",1,0.005988
"Blinding Lights",1,0.005988
"The Lone Bard",1,0.005988
"The Wolf and the Moon",1,0.005988
"Haven",1,0.005988
"Northwind",1,0.005988
"Wicked Game",1,0.005988
"From the Age of Pirates",1,0.005988
"Willow's Waltz",1,0.005988
"The Mystical Forest",1,0.005988
"Sword of Kings",1,0.005988
"Unyielding Spring",1,0.005988
"Fable",1,0.005988
"The Enchanted Treehouse (Music Box)",1,0.005988
"Hymn of the Wild",1,0.005988
"The Antler Tribe",1,0.005988
"Elvenking's Halls",3,0.017964
"Enaid",1,0.005988
"Eternal Dream (Music Box)",1,0.005988
"After the Crest",1,0.005988
"A Medieval Tale",1,0.005988
"A Celtic Lore",1,0.005988
"Tinùviel",1,0.005988
"King of the North",1,0.005988
"The Sleeping Forest (Music Box)",1,0.005988
"Druidic Dreams",1,0.005988
"Spirit Bird",1,0.005988
"The Wolf and the Moon (Celtic Version) [Bonus]",1,0.005988
"Unyielding Spring (Music Box)",1,0.005988
"Tale of Silthârea",1,0.005988
"Moonlight Tavern",1,0.005988
"Forest Rites",1,0.005988
"Slivers of Light (Music Box)",1,0.005988
"Prophecy",3,0.017964
"Song Of The Night",1,0.005988
"The Feywild Forest",1,0.005988
"Beyond The Frost Barrier - Short Version",1,0.005988
"Mystic Woods",2,0.011976
"Frontier Village Theme",1,0.005988
"Celtic Riders",1,0.005988
"Moonsong",1,0.005988
"Until We Meet Again",1,0.005988
"Lose You To Love Me",1,0.005988
"Aethelflaed",1,0.005988
"Ephemeral Bloom",1,0.005988
"The Path Leads North",1,0.005988
"Spirit Nest",2,0.011976
"Between Worlds",1,0.005988
"Through the forest",1,0.005988
"Goblins!",1,0.005988
"Snake, Oh It's A Snake!",1,0.005988
"Goblins! Part II",1,0.005988
"Battle the Darkspawn Hordes",2,0.011976
"Battle for the Urn",2,0.011976
"Attack On Denerim",1,0.005988
"The Dungeons of Landsmeet",1,0.005988
"Dungeons and Dungeons",1,0.005988
"Howe",2,0.011976
"The Deep Roads",2,0.011976
"Battle the Blight",2,0.011976
"To Kill an Ogre",4,0.023952
"Challenge an Arch Demon",2,0.011976
"Commanding The Fury",7,0.041916
"City Of Intrigues",3,0.017964
"Forged In Fire",5,0.029940
"Blood On The Cobblestones",4,0.023952
"Welcome, Imlerith",3,0.017964
"The Hunt Is Coming",4,0.023952
"No Surrender",2,0.011976
"Nemesis",4,0.023952
"At War!",1,0.005988
"Igni",3,0.017964
"Rush Into The Enemy Camp",1,0.005988
"Never-Ending Fight",1,0.005988
"The Reigning Monarch",1,0.005988
"Fall Into The Abyss",1,0.005988
"The Place of Exile",1,0.005988
"Eternal Oath",1,0.005988
"Awakening",2,0.011976
"Battle Rage",1,0.005988
"Greatest Challenge",1,0.005988
"The Fear of Battle",1,0.005988
"Divine Right of Demons",1,0.005988
"The Conqueror",1,0.005988
"The Final Decisive Battle",1,0.005988
"The Burning Legion [Main Title]",1,0.005988
"Weapons Drawn",5,0.029940
"The Path Of A Kingslayer",2,0.011976
"The Assassin Looms",5,0.029940
"Howl Of The White Wolf",5,0.029940
"The End Is Never The Same",1,0.005988
"Completing The Contract",3,0.017964
"The Lone Survivor",1,0.005988
